,sharp_rrl_10_1
0,-0.06727823
1,-0.0110514555
2,0.055061407
3,0.12748839
4,0.19780567
5,0.2573464
6,0.30376494
7,0.34018925
8,0.37050614
9,0.39741087
10,0.4225129
11,0.44672474
12,0.4705177
13,0.4940699
14,0.51737493
15,0.54034823
16,0.56292367
17,0.5851178
18,0.607044
19,0.6288879
20,0.6508694
21,0.6732008
22,0.69604045
23,0.71942914
24,0.74322915
25,0.76712173
26,0.7907059
27,0.8136922
28,0.8360802
29,0.85814613
30,0.8801775
31,0.9021148
32,0.92346406
33,0.94375163
34,0.96315765
35,0.9823339
36,1.0014502
37,1.0200635
38,1.0382069
39,1.0568364
40,1.0766606
41,1.0971507
42,1.1170832
43,1.1357933
44,1.1534728
45,1.1702237
46,1.1857787
47,1.200885
48,1.2175887
49,1.2367865
50,1.2572775
51,1.2777014
52,1.2973917
53,1.3152854
54,1.3312523
55,1.3472264
56,1.363771
57,1.3799946
58,1.3963348
59,1.412946
60,1.4288279
61,1.4441836
62,1.4596324
63,1.4748867
64,1.4903482
65,1.5067292
66,1.5237287
67,1.5411263
68,1.5589268
69,1.576746
70,1.5946742
71,1.6130474
72,1.6316632
73,1.6505749
74,1.6698731
75,1.6892713
76,1.7088885
77,1.728878
78,1.7493838
79,1.7708377
80,1.7934085
81,1.8174129
82,1.8428905
83,1.8690807
84,1.8950769
85,1.9201671
86,1.9450927
87,1.9704258
88,1.9961109
89,2.0221786
90,2.0472672
91,2.0690353
92,2.091816
93,2.1146433
94,2.1337101
95,2.151714
96,2.169053
97,2.183878
98,2.1977313
99,2.2126656
100,2.228189
101,2.2442734
102,2.2626839
103,2.2820404
104,2.3015785
105,2.322163
106,2.3400865
107,2.3557527
108,2.3700352
109,2.3831444
110,2.397061
111,2.41046
112,2.4239814
113,2.4360733
114,2.4469728
115,2.4566839
116,2.4661129
117,2.4760656
118,2.4853702
119,2.4940522
120,2.5027244
121,2.5122159
122,2.5228255
123,2.533752
124,2.5441678
125,2.5551152
126,2.5665352
127,2.5763152
128,2.5855303
129,2.5929818
130,2.6002152
131,2.606913
132,2.6131732
133,2.6194959
134,2.6248353
135,2.6303964
136,2.636706
137,2.6438756
138,2.6495523
139,2.6532013
140,2.6566288
141,2.6614804
142,2.6667182
143,2.6701238
144,2.673343
145,2.6779912
146,2.6816869
147,2.6845675
148,2.6884217
149,2.6915045
150,2.694271
151,2.697672
152,2.7003431
153,2.7034116
154,2.7067173
155,2.7096481
156,2.7130923
157,2.7166696
158,2.7200387
159,2.7238455
160,2.728036
161,2.7321088
162,2.7373052
163,2.7646108
164,2.6582754
165,2.773032
166,2.71085
167,2.6668823
168,2.6935132
169,2.730559
170,2.78833
171,2.7300458
172,2.7796507
173,2.7868845
174,2.7993665
175,2.805711
176,2.7988355
177,2.820985
178,2.8366406
179,2.83777
180,2.836331
181,2.8426955
182,2.8491206
183,2.8559759
184,2.85503
185,2.861559
186,2.86362
187,2.863893
188,2.8727279
189,2.877755
190,2.8768935
191,2.8781765
192,2.8809438
193,2.8819406
194,2.8838074
195,2.886836
196,2.889186
197,2.8891191
198,2.8917131
199,2.8939807
200,2.8956335
201,2.8967097
202,2.8982754
203,2.8988526
204,2.8995225
205,2.9007413
206,2.9020708
207,2.9030573
208,2.9041688
209,2.9056823
210,2.906502
211,2.9074705
212,2.9084945
213,2.9094605
214,2.910063
215,2.9109027
216,2.9117298
217,2.9125388
218,2.913304
219,2.9142704
220,2.9151237
221,2.9158673
222,2.9165962
223,2.917371
224,2.918068
225,2.9187427
226,2.9195008
227,2.920207
228,2.9208927
229,2.9215891
230,2.9223258
231,2.9229918
232,2.9236672
233,2.92433
234,2.9249456
235,2.9255297
236,2.926126
237,2.9267175
238,2.927283
239,2.9278643
240,2.9284248
241,2.9289675
242,2.9295018
243,2.9300354
244,2.930543
245,2.9310417
246,2.9315343
247,2.932008
248,2.9324784
249,2.9329453
250,2.9334033
251,2.9338489
252,2.934291
253,2.934719
254,2.9351373
255,2.9355521
256,2.9359586
257,2.9363575
258,2.936751
259,2.9371386
260,2.9375174
261,2.9378927
262,2.938262
263,2.938625
264,2.9389822
265,2.9393342
266,2.93968
267,2.9400206
268,2.940358
269,2.9406905
270,2.9410188
271,2.9413435
272,2.9416645
273,2.9419813
274,2.9422953
275,2.9426072
276,2.9429157
277,2.9432225
278,2.9435284
279,2.943834
280,2.94414
281,2.944449
282,2.9447615
283,2.9450831
284,2.9454203
285,2.9457858
286,2.9462125
287,2.946787
288,2.9478061
289,2.949923
290,2.9509645
291,2.952442
292,2.9530573
293,2.9530327
294,2.9546983
295,2.9550662
296,2.955397
297,2.956308
298,2.9561636
299,2.9569182
300,2.9575672
301,2.9576302
302,2.9581947
303,2.9583175
304,2.9586868
305,2.9591148
306,2.9596295
307,2.9598417
308,2.9602244
309,2.9604867
310,2.9606493
311,2.960995
312,2.961271
313,2.961564
314,2.961773
315,2.9620833
316,2.9622283
317,2.9624698
318,2.9627168
319,2.9629614
320,2.9631746
321,2.9633975
322,2.9635975
323,2.9637513
324,2.963956
325,2.9641361
326,2.9643254
327,2.9644918
328,2.964684
329,2.9648402
330,2.9650118
331,2.9651794
332,2.96535
333,2.9655018
334,2.9656599
335,2.9658122
336,2.965958
337,2.9661071
338,2.966258
339,2.9664068
340,2.9665463
341,2.9666905
342,2.966826
343,2.9669619
344,2.9670942
345,2.9672306
346,2.9673603
347,2.9674904
348,2.9676168
349,2.9677432
350,2.967865
351,2.9679875
352,2.9681077
353,2.968227
354,2.9683428
355,2.9684587
356,2.9685724
357,2.9686854
358,2.968796
359,2.9689069
360,2.9690158
361,2.9691226
362,2.9692283
363,2.9693332
364,2.969437
365,2.9695392
366,2.9696407
367,2.9697413
368,2.9698398
369,2.9699378
370,2.9700346
371,2.9701304
372,2.9702253
373,2.9703195
374,2.9704127
375,2.9705045
376,2.9705954
377,2.9706855
378,2.9707754
379,2.9708638
380,2.9709513
381,2.9710383
382,2.971125
383,2.9712105
384,2.9712956
385,2.9713798
386,2.9714637
387,2.9715464
388,2.9716294
389,2.9717112
390,2.9717927
391,2.9718738
392,2.9719548
393,2.9720352
394,2.9721158
395,2.9721956
396,2.9722757
397,2.9723556
398,2.9724357
399,2.9725153
400,2.9725957
401,2.9726765
402,2.9727578
403,2.97284
404,2.9729238
405,2.973008
406,2.9730942
407,2.9731827
408,2.9732738
409,2.9733684
410,2.973467
411,2.9735713
412,2.9736824
413,2.973802
414,2.9739323
415,2.9740772
416,2.974238
417,2.9744174
418,2.974619
419,2.9748425
420,2.9750884
421,2.975356
422,2.9756494
423,2.9759781
424,2.9763732
425,2.976914
426,2.9778626
427,2.9803483
428,2.9877784
429,2.9916751
430,2.9893646
431,2.992189
432,2.9960115
433,2.9969409
434,2.994627
435,2.9926033
436,2.9976628
437,2.9937637
438,2.9882488
439,2.998547
440,2.9812818
441,2.9821727
442,2.9964552
443,2.9870908
444,3.0009372
445,2.9948509
446,3.001636
447,2.9927087
448,3.0004156
449,2.9951437
450,3.000104
451,2.998325
452,2.9979281
453,3.0033932
454,3.0008872
455,3.0014367
456,3.0041442
457,3.0035737
458,3.010196
459,2.9950879
460,2.9882042
461,2.9800153
462,3.0265353
463,2.9873738
464,3.0163481
465,2.980867
466,3.0599287
467,2.9362936
468,3.0687413
469,3.0832484
470,3.0342126
471,3.0895913
472,3.0656924
473,2.9805589
474,3.0803912
475,3.0471087
476,3.1210093
477,3.0577245
478,3.0785542
479,3.1333423
480,3.1133761
481,3.13205
482,3.1326387
483,3.1425383
484,3.144292
485,3.1452966
486,3.1421697
487,3.1755395
488,3.170341
489,3.176416
490,3.1782725
491,3.1673124
492,3.1841261
493,3.182966
494,3.17898
495,3.1898875
496,3.1825554
497,3.1903062
498,3.198132
499,3.1938207
500,3.2060542
501,3.1986194
502,3.1974332
503,3.207992
504,3.215394
505,3.215375
506,3.2225657
507,3.2328815
508,3.2299898
509,3.2352853
510,3.2159774
511,3.2210402
512,3.2084122
513,3.2415895
514,3.122937
515,3.090224
516,3.186501
517,3.092693
518,3.187297
519,3.1748722
520,3.2024136
521,3.1564248
522,3.1816375
523,3.1643155
524,3.2236106
525,3.1735094
526,3.229599
527,3.2223504
528,3.229167
529,3.2171326
530,3.2448654
531,3.2310433
532,3.2506776
533,3.2444267
534,3.2438946
535,3.241263
536,3.2498956
537,3.2401378
538,3.2515519
539,3.2579255
540,3.2584963
541,3.2553735
542,3.2645786
543,3.2589417
544,3.2615798
545,3.2615108
546,3.2655559
547,3.2634826
548,3.2699864
549,3.2686954
550,3.2687228
551,3.2687812
552,3.2707322
553,3.269517
554,3.27075
555,3.2715647
556,3.2725914
557,3.2722328
558,3.2724288
559,3.2731013
560,3.2735457
561,3.2736018
562,3.273723
563,3.274452
564,3.2746396
565,3.2750232
566,3.274886
567,3.275546
568,3.2755523
569,3.2758338
570,3.2756915
571,3.276186
572,3.2762434
573,3.276527
574,3.276488
575,3.2768884
576,3.2769792
577,3.2772152
578,3.2772324
579,3.2774878
580,3.2775817
581,3.2777603
582,3.2778113
583,3.2779865
584,3.2781196
585,3.278274
586,3.2783778
587,3.278504
588,3.278651
589,3.2787783
590,3.278906
591,3.279011
592,3.2791631
593,3.279287
594,3.2794287
595,3.2795362
596,3.279682
597,3.2798007
598,3.279938
599,3.280046
600,3.2801814
601,3.2803037
602,3.2804432
603,3.2805688
604,3.2807114
605,3.2808542
606,3.2810085
607,3.2811608
608,3.2813225
609,3.2814927
610,3.2816737
611,3.2818625
612,3.2820613
613,3.2822754
614,3.2825003
615,3.2827363
616,3.2829804
617,3.283234
618,3.2834945
619,3.2837567
620,3.2840219
621,3.2842853
622,3.284552
623,3.284814
624,3.2850752
625,3.285332
626,3.2855856
627,3.2858346
628,3.2860765
629,3.2863154
630,3.2865477
631,3.2867765
632,3.2870011
633,3.2872217
634,3.2874396
635,3.2876546
636,3.2878687
637,3.2880816
638,3.2882962
639,3.2885118
640,3.2887297
641,3.2889526
642,3.2891812
643,3.289418
644,3.2896662
645,3.2899284
646,3.2902105
647,3.2905161
648,3.2908516
649,3.291217
650,3.291615
651,3.2920392
652,3.2924848
653,3.2929432
654,3.2934055
655,3.2938638
656,3.2943099
657,3.2947419
658,3.295161
659,3.2955718
660,3.2959836
661,3.2964122
662,3.296865
663,3.297329
664,3.2977586
665,3.2981107
666,3.2983868
667,3.2986178
668,3.2988353
669,3.2990563
670,3.2992847
671,3.2995164
672,3.2997477
673,3.2999718
674,3.3001835
675,3.3003817
676,3.3005686
677,3.300745
678,3.3009121
679,3.3010705
680,3.3012202
681,3.3013618
682,3.3014956
683,3.3016238
684,3.301748
685,3.3018699
686,3.3019898
687,3.302109
688,3.302227
689,3.3023424
690,3.3024564
691,3.3025675
692,3.3026762
693,3.302783
694,3.3028877
695,3.3029919
696,3.3030925
697,3.303192
698,3.3032894
699,3.3033845
700,3.3034773
701,3.3035686
702,3.3036575
703,3.3037448
704,3.3038306
705,3.3039153
706,3.3039978
707,3.3040795
708,3.30416
709,3.3042388
710,3.3043168
711,3.304393
712,3.3044682
713,3.3045423
714,3.3046155
715,3.304688
716,3.304759
717,3.30483
718,3.3048995
719,3.304968
720,3.3050356
721,3.305102
722,3.3051682
723,3.305233
724,3.305297
725,3.3053596
726,3.3054225
727,3.305484
728,3.3055446
729,3.305605
730,3.305665
731,3.3057241
732,3.305782
733,3.3058398
734,3.305897
735,3.305953
736,3.3060098
737,3.3060648
738,3.3061197
739,3.3061738
740,3.306228
741,3.306281
742,3.306334
743,3.3063862
744,3.3064382
745,3.306489
746,3.3065405
747,3.3065906
748,3.3066404
749,3.30669
750,3.3067389
751,3.306788
752,3.306836
753,3.3068838
754,3.3069315
755,3.3069787
756,3.3070252
757,3.307072
758,3.307118
759,3.3071635
760,3.3072088
761,3.3072538
762,3.3072984
763,3.3073425
764,3.3073864
765,3.3074303
766,3.3074737
767,3.3075168
768,3.3075595
769,3.307602
770,3.3076441
771,3.307686
772,3.3077276
773,3.3077688
774,3.30781
775,3.307851
776,3.3078914
777,3.3079317
778,3.3079715
779,3.3080108
780,3.3080509
781,3.30809
782,3.3081295
783,3.3081677
784,3.3082066
785,3.3082452
786,3.3082836
787,3.3083212
788,3.3083594
789,3.3083963
790,3.3084342
791,3.3084714
792,3.3085084
793,3.308545
794,3.3085818
795,3.3086185
796,3.3086548
797,3.3086915
798,3.3087277
799,3.3087635
800,3.308799
801,3.308835
802,3.308871
803,3.3089066
804,3.3089423
805,3.3089774
806,3.3090127
807,3.309048
808,3.3090832
809,3.309118
810,3.3091538
811,3.3091888
812,3.309224
813,3.309259
814,3.3092942
815,3.3093295
816,3.3093648
817,3.3094006
818,3.3094363
819,3.309472
820,3.3095086
821,3.3095453
822,3.3095815
823,3.3096187
824,3.3096561
825,3.309694
826,3.3097327
827,3.309772
828,3.3098118
829,3.3098528
830,3.309895
831,3.309938
832,3.3099828
833,3.3100288
834,3.310077
835,3.310127
836,3.310181
837,3.3102365
838,3.3102953
839,3.3103573
840,3.3104239
841,3.310494
842,3.3105688
843,3.3106475
844,3.3107297
845,3.3108163
846,3.3109057
847,3.310998
848,3.3110929
849,3.3111894
850,3.3112874
851,3.3113859
852,3.3114858
853,3.3115852
854,3.3116832
855,3.3117807
856,3.3118777
857,3.3119724
858,3.312067
859,3.3121595
860,3.3122501
861,3.3123393
862,3.312427
863,3.3125124
864,3.3125954
865,3.312673
866,3.3127298
867,3.312697
868,3.3121662
869,3.3102484
870,3.3001173
871,3.2643416
872,3.0143106
873,3.2285485
874,2.9819226
875,2.8636754
876,2.654825
877,2.8703763
878,2.494366
879,2.8345323
880,3.0392802
881,2.6136446
882,2.5536714
883,2.692488
884,2.784373
885,2.5645206
886,2.7375555
887,2.823081
888,2.8596387
889,2.967843
890,2.923018
891,2.8030612
892,3.0375102
893,3.1506236
894,2.814832
895,2.802467
896,3.162045
897,3.1106029
898,2.9309654
899,3.0131586
900,3.1288931
901,3.162853
902,3.128293
903,3.0497184
904,3.1439843
905,3.1828732
906,3.1811302
907,3.1564372
908,3.1840036
909,3.209474
910,3.2252653
911,3.2142007
912,3.2064388
913,3.2268455
914,3.2062128
915,3.2378771
916,3.244317
917,3.2203457
918,3.2316134
919,3.212777
920,3.244303
921,3.2452903
922,3.1912098
923,3.2524147
924,3.1819134
925,3.2578185
926,3.19161
927,3.160124
928,3.1862702
929,3.2500389
930,3.241971
931,3.2069123
932,3.2109346
933,3.2298372
934,3.2222207
935,3.2414389
936,3.2732751
937,3.2550638
938,3.2546394
939,3.2722242
940,3.2816708
941,3.2775671
942,3.2708325
943,3.2660985
944,3.2727587
945,3.2791064
946,3.2881513
947,3.2925134
948,3.2918384
949,3.2939863
950,3.2944336
951,3.2997715
952,3.2968643
953,3.3010826
954,3.298984
955,3.3008175
956,3.3006737
957,3.3011522
958,3.303748
959,3.3032973
960,3.305922
961,3.3045647
962,3.3067617
963,3.3067088
964,3.3069656
965,3.30796
966,3.3070138
967,3.3076158
968,3.307761
969,3.3073504
970,3.308124
971,3.3080301
972,3.3081157
973,3.3087156
974,3.3085666
975,3.30874
976,3.3090663
977,3.3089046
978,3.3090553
979,3.3092566
980,3.3091562
981,3.3092406
982,3.309416
983,3.309386
984,3.3094397
985,3.3096094
986,3.3096352
987,3.3096685
988,3.3098054
989,3.309862
990,3.309879
991,3.3099856
992,3.310052
993,3.3100674
994,3.3101432
995,3.3102093
996,3.3102272
997,3.3102887
998,3.310354
999,3.3103795
